mission,date,date_time,latitude,longitude,sample_type,sample_source,snow_thickness,code_operation,station,station_type,cast,bottle,bottom_depth_m,depth_m,filter_type,quality_flag,dilution_factor,no3_um_l,no2_um_l,no2_and_no3,po4_um_l,sioh4_um_l,n_ice_samples_ice_camp_2016,method,pi
ice_camp_2015,2015-05-27,2015-05-27T00:00:00Z,67.47973333,-63.78953333,water,underice,NA,NA,NA,NA,NA,NA,NA,0,gff,NA,NA,4.864,0.179,NA,0.833,6.651,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-05-27,2015-05-27T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,1.5,gff,NA,NA,4.791,0.122,NA,0.82,6.429,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-05-27,2015-05-27T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,5,gff,NA,NA,4.839,0.215,NA,0.84,6.522,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-05-27,2015-05-27T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,20,gff,NA,NA,5.395,0.202,NA,0.862,6.932,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-05-27,2015-05-27T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,40,gff,NA,NA,5.353,0.141,NA,0.768,7.203,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-05-27,2015-05-27T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,60,gff,NA,NA,5.971,0.043,NA,0.843,7.827,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-05-29,2015-05-29T00:00:00Z,67.47973333,-63.78953333,water,underice,NA,NA,NA,NA,NA,NA,NA,0,gff,NA,NA,4.528,0.087,NA,0.794,6.947,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-05-29,2015-05-29T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,1.5,gff,NA,NA,4.913,0.108,NA,0.865,6.804,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-05-29,2015-05-29T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,5,gff,NA,NA,5.222,0.267,NA,0.897,7.069,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-05-29,2015-05-29T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,20,gff,NA,NA,4.689,0.176,NA,0.821,7.069,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-05-29,2015-05-29T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,40,gff,NA,NA,5.354,0.045,NA,0.829,7.216,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-05-29,2015-05-29T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,60,gff,NA,NA,5.48,0.028,NA,0.835,8.656,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-05-31,2015-05-31T00:00:00Z,67.47973333,-63.78953333,water,underice,NA,NA,NA,NA,NA,NA,NA,0,gff,NA,NA,4.899,0.091,NA,0.839,6.65,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-05-31,2015-05-31T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,1.5,gff,NA,NA,4.656,0.056,NA,0.784,6.441,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-05-31,2015-05-31T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,5,gff,NA,NA,5.305,0.916,NA,0.906,6.685,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-05-31,2015-05-31T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,20,gff,NA,NA,5.412,0.235,NA,0.968,7.142,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-05-31,2015-05-31T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,40,gff,NA,NA,5.083,0.087,NA,0.819,6.581,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-05-31,2015-05-31T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,60,gff,NA,NA,5.47,0.057,NA,0.963,7.034,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-02,2015-06-02T00:00:00Z,67.47973333,-63.78953333,water,underice,NA,NA,NA,NA,NA,NA,NA,0,gff,NA,NA,4.719,0.053,NA,0.801,6.988,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-02,2015-06-02T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,1.5,gff,NA,NA,4.904,0.149,NA,0.809,6.638,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-02,2015-06-02T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,5,gff,NA,NA,4.618,0.069,NA,0.801,6.573,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-02,2015-06-02T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,20,gff,NA,NA,5.06,0.079,NA,0.868,6.832,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-02,2015-06-02T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,40,gff,NA,NA,5.275,0.057,NA,0.853,7.048,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-02,2015-06-02T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,60,gff,NA,NA,6.278,0.169,NA,0.916,7.613,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-04,2015-06-04T00:00:00Z,67.47973333,-63.78953333,water,underice,NA,NA,NA,NA,NA,NA,NA,0,gff,NA,NA,5.286,0.092,NA,0.861,6.42,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-04,2015-06-04T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,5,gff,NA,NA,4.865,0.094,NA,0.847,6.412,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-04,2015-06-04T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,20,gff,NA,NA,5.285,0.105,NA,0.914,6.572,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-04,2015-06-04T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,40,gff,NA,NA,6.148,0.247,NA,0.911,6.915,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-04,2015-06-04T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,60,gff,NA,NA,5.887,0.194,NA,0.883,7.369,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-06,2015-06-06T00:00:00Z,67.47973333,-63.78953333,water,underice,NA,NA,NA,NA,NA,NA,NA,0,gff,NA,NA,4.739,0.091,NA,0.806,7.25,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-06,2015-06-06T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,1.5,gff,NA,NA,5.072,0.146,NA,0.835,6.93,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-06,2015-06-06T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,5,gff,NA,NA,4.886,0.094,NA,0.81,6.84,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-06,2015-06-06T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,20,gff,NA,NA,4.861,0.062,NA,0.829,6.796,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-06,2015-06-06T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,40,gff,NA,NA,5.293,0.067,NA,0.846,7.245,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-06,2015-06-06T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,60,gff,NA,NA,6.342,0.175,NA,0.872,7.661,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-08,2015-06-08T00:00:00Z,67.47973333,-63.78953333,water,underice,NA,NA,NA,NA,NA,NA,NA,0,gff,NA,NA,5.073,0.114,NA,0.871,6.987,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-08,2015-06-08T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,1.5,gff,NA,NA,4.722,0.104,NA,0.819,6.899,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-08,2015-06-08T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,5,gff,NA,NA,5.406,0.116,NA,0.867,6.834,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-08,2015-06-08T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,20,gff,NA,NA,4.959,0.1,NA,0.844,6.914,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-08,2015-06-08T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,40,gff,NA,NA,5.984,0.244,NA,0.927,7.415,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-08,2015-06-08T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,60,gff,NA,NA,6.299,0.126,NA,0.886,8.526,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-10,2015-06-10T00:00:00Z,67.47973333,-63.78953333,water,underice,NA,NA,NA,NA,NA,NA,NA,0,gff,NA,NA,4.615,0.171,NA,0.853,6.408,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-10,2015-06-10T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,1.5,gff,NA,NA,4.901,0.138,NA,0.942,6.132,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-10,2015-06-10T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,5,gff,NA,NA,4.941,0.205,NA,0.836,6.485,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-10,2015-06-10T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,20,gff,NA,NA,4.971,0.128,NA,0.836,6.909,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-10,2015-06-10T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,40,gff,NA,NA,5.625,0.121,NA,0.874,7.487,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-10,2015-06-10T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,60,gff,NA,NA,6.099,0.051,NA,0.863,8.141,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-12,2015-06-12T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,60,gff,NA,NA,4.951,0.111,NA,0.838,7.169,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-15,2015-06-15T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,1.5,gff,NA,NA,4.139,0.065,NA,0.826,6.51,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-15,2015-06-15T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,5,gff,NA,NA,4.175,0.069,NA,0.821,6.477,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-15,2015-06-15T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,10,gff,NA,NA,4.716,0.061,NA,0.855,6.696,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-15,2015-06-15T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,20,gff,NA,NA,5.056,0.071,NA,0.853,6.993,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-15,2015-06-15T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,40,gff,NA,NA,5.254,0.056,NA,0.865,7.219,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-15,2015-06-15T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,60,gff,NA,NA,4.343,0.069,NA,0.799,6.151,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-18,2015-06-18T00:00:00Z,67.47973333,-63.78953333,water,underice,NA,NA,NA,NA,NA,NA,NA,0,gff,NA,NA,3.749,0.073,NA,0.705,5.553,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-18,2015-06-18T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,1.5,gff,NA,NA,3.283,0.06,NA,0.632,5.007,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-18,2015-06-18T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,5,gff,NA,NA,3.811,0.063,NA,0.697,5.584,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-18,2015-06-18T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,10,gff,NA,NA,4.376,0.07,NA,0.745,5.901,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-18,2015-06-18T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,20,gff,NA,NA,4.764,0.057,NA,0.756,6.247,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-18,2015-06-18T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,40,gff,NA,NA,5.146,0.036,NA,0.764,6.577,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-21,2015-06-21T00:00:00Z,67.47973333,-63.78953333,water,underice,NA,NA,NA,NA,NA,NA,NA,0,gff,NA,NA,3.3165,0.0715,NA,0.6495,5.478,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-21,2015-06-21T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,1.5,gff,NA,NA,3.167,0.052,NA,0.654,5.56,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-21,2015-06-21T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,5,gff,NA,NA,3.595,0.064,NA,0.692,5.949,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-21,2015-06-21T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,10,gff,NA,NA,3.878,0.065,NA,0.712,6.178,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-21,2015-06-21T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,20,gff,NA,NA,4.57,0.077,NA,0.763,6.407,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-21,2015-06-21T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,40,gff,NA,NA,5.179,0.042,NA,0.781,7.004,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-24,2015-06-24T00:00:00Z,67.47973333,-63.78953333,water,underice,NA,NA,NA,NA,NA,NA,NA,0,gff,NA,NA,4.263,0.066,NA,0.74,6.268,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-24,2015-06-24T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,1.5,gff,NA,NA,3.922,0.055,NA,0.661,5.961,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-24,2015-06-24T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,5,gff,NA,NA,4.485,0.06,NA,0.743,6.486,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-24,2015-06-24T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,10,gff,NA,NA,4.64,0.059,NA,0.76,6.664,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-24,2015-06-24T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,20,gff,NA,NA,4.639,0.056,NA,0.761,6.513,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-24,2015-06-24T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,40,gff,NA,NA,4.878,0.051,NA,0.775,6.856,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-27,2015-06-27T00:00:00Z,67.47973333,-63.78953333,water,underice,NA,NA,NA,NA,NA,NA,NA,0,gff,NA,NA,4.062,0.055,NA,0.708,5.996,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-27,2015-06-27T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,1.5,gff,NA,NA,3.812,0.044,NA,0.667,6.004,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-27,2015-06-27T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,5,gff,NA,NA,4.233,0.067,NA,0.727,6.311,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-27,2015-06-27T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,10,gff,NA,NA,4.702,0.053,NA,0.76,6.645,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-27,2015-06-27T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,20,gff,NA,NA,4.873,0.038,NA,0.767,6.651,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-27,2015-06-27T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,40,gff,NA,NA,5.484,0.036,NA,0.791,7.362,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-30,2015-06-30T00:00:00Z,67.47973333,-63.78953333,water,underice,NA,NA,NA,NA,NA,NA,NA,0,gff,NA,NA,3.474,0.048,NA,0.662,6.043,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-30,2015-06-30T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,1.5,gff,NA,NA,3.86,0.055,NA,0.684,6.615,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-30,2015-06-30T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,5,gff,NA,NA,3.874,0.062,NA,0.708,6.928,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-30,2015-06-30T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,10,gff,NA,NA,4.304,0.057,NA,0.745,7.1,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-30,2015-06-30T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,20,gff,NA,NA,4.725,0.061,NA,0.767,7.375,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-06-30,2015-06-30T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,40,gff,NA,NA,5.16,0.047,NA,0.796,7.527,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-07-03,2015-07-03T00:00:00Z,67.47973333,-63.78953333,water,underice,NA,NA,NA,NA,NA,NA,NA,0,gff,NA,NA,2.844,0.063,NA,0.612,5.705,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-07-03,2015-07-03T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,1.5,gff,NA,NA,3.062,0.064,NA,0.636,5.751,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-07-03,2015-07-03T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,5,gff,NA,NA,3.548,0.06,NA,0.671,6.187,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-07-03,2015-07-03T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,10,gff,NA,NA,4.244,0.057,NA,0.724,6.433,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-07-03,2015-07-03T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,20,gff,NA,NA,4.385,0.054,NA,0.735,6.478,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-07-03,2015-07-03T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,40,gff,NA,NA,4.916,0.055,NA,0.773,6.911,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-07-06,2015-07-06T00:00:00Z,67.47973333,-63.78953333,water,underice,NA,NA,NA,NA,NA,NA,NA,0,gff,NA,NA,1.343,0.041,NA,0.608,6.535,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-07-06,2015-07-06T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,1.5,gff,NA,NA,1.529,0.058,NA,0.6,6.504,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-07-06,2015-07-06T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,5,gff,NA,NA,1.862,0.057,NA,0.736,5.955,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-07-06,2015-07-06T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,10,gff,NA,NA,3.155,0.071,NA,0.709,6.917,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-07-06,2015-07-06T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,20,gff,NA,NA,4.044,0.053,NA,0.749,6.928,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-07-06,2015-07-06T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,40,gff,NA,NA,5.055,0.051,NA,0.798,7.278,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-07-06,2015-07-06T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,60,gff,NA,NA,5.92,0.033,NA,0.835,8.415,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-07-08,2015-07-08T00:00:00Z,67.47973333,-63.78953333,water,underice,NA,NA,NA,NA,NA,NA,NA,0,gff,NA,NA,0.472,0.038,NA,0.07,0.229,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-07-08,2015-07-08T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,1.5,gff,NA,NA,0.54,0.042,NA,0.447,4.856,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-07-08,2015-07-08T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,5,gff,NA,NA,0.391,0.035,NA,0.447,4.723,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-07-08,2015-07-08T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,10,gff,NA,NA,1.145,0.05,NA,0.545,4.856,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-07-08,2015-07-08T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,20,gff,NA,NA,2.449,0.045,NA,0.628,5.362,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-07-08,2015-07-08T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,40,gff,NA,NA,5.205,0.046,NA,0.778,7.121,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-07-10,2015-07-10T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,1.5,gff,NA,NA,0.122,0.02,NA,0.381,4.033,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-07-10,2015-07-10T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,10,gff,NA,NA,1.036,0.04,NA,0.528,4.468,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-07-10,2015-07-10T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,20,gff,NA,NA,2.334,0.04,NA,0.617,5.227,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-07-10,2015-07-10T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,40,gff,NA,NA,4.581,0.049,NA,0.74,6.607,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2015,2015-07-12,2015-07-12T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,1.5,gff,NA,NA,NA,NA,NA,NA,NA,NA,colorimetry/autoanalyser,"Raimbault, P."
